0.6534528057591689	0.6434399999999999	0.7972366828946109
0.6444571086015486	0.6340600000000001	0.7915315455085334
0.6475610182846594	0.65176	0.8011662259781908
0.6477043892466776	0.64012	0.8046003374343229
0.6475639603727779	0.6564200000000001	0.796385842839265
0.6503424793848762	0.6466	0.7985899903380016
0.6396447298498081	0.62674	0.7944771166817709
0.6386453647819565	0.65724	0.7647515936751097
0.6471743231285356	0.64384	0.7841462986504852
0.6594159482562248	0.65388	0.8041092591089256
0.6666464737134149	0.67188	0.8013960080726977
0.6764514592682197	0.6810399999999999	0.8120658536081531
0.6586891982954998	0.6492600000000001	0.7990380116324305
0.6862000782982534	0.68604	0.8236321496156915
0.6627385439636311	0.6556799999999999	0.8072862591689467
0.6294903903867998	0.63254	0.7976113709695395
0.6700305920292695	0.6623	0.8208782877195514
0.6710181962417252	0.6986200000000001	0.8117949278225504
0.6529270405599472	0.6685400000000001	0.7912940006495908
0.6558497947109723	0.65476	0.814484182694353
0.6548938331933556	0.6522600000000002	0.7979203547353638
0.6686103035956295	0.67458	0.8010856882023575
0.6544151079335125	0.65392	0.7885784417275272
0.665722899976659	0.6620400000000001	0.8208547162599374
0.6507159022907965	0.63908	0.7961719260576373
0.6629000143378037	0.6611	0.8114261688210544
0.6627694998397987	0.66258	0.8164068404944177
0.6770777716809547	0.69182	0.8169280215570426
0.669303754526386	0.6641600000000001	0.8116274932629531
0.6703276530404895	0.6722800000000001	0.8089695812668961
0.6673313932375564	0.65742	0.8105575181994822
0.6691504889955876	0.6700200000000001	0.8149534443239481
0.6816862497914993	0.70638	0.8183641372804381
0.6662476757916029	0.65508	0.8068060154686081
0.6676898375218552	0.6554800000000002	0.8086154822328736
0.6873800292227757	0.6994199999999999	0.807456094554391
0.6709111696404989	0.6725200000000001	0.8127493691802902
0.6643215246655942	0.6632600000000001	0.8070251471322283
0.6537117062668725	0.6639400000000001	0.793343175220863
0.6833758782358162	0.67462	0.8176871202510914
0.6518042492208032	0.664	0.7996406964724762
0.6612630803218797	0.6605800000000001	0.8088535293012328
0.6721495547216827	0.6919	0.8131682993722005
0.6770190070874358	0.68294	0.8067854654305893
0.6844713716631694	0.69048	0.8204533670427536
0.6608042881991792	0.6597	0.8012439902760974
0.6809883879593014	0.6739	0.8169811315846416
0.6742796564502522	0.68392	0.8106860642918307
0.6608869078747737	0.67122	0.8057371906590716
0.6744197199870985	0.68316	0.8106818591778423
0.6616599219745655	0.6589	0.8068923220454942
0.667538591518452	0.6598999999999999	0.8048805822165108
0.6819792532332951	0.6889400000000001	0.8150497290310619
0.679417683981653	0.68404	0.8010260122510579
0.6869125032513018	0.70022	0.8165059211471742
0.685524135777522	0.7096399999999999	0.8103400218140773
0.6728618111444942	0.67644	0.8088519549929032
0.6840768477186723	0.69998	0.8126301485672893
0.671918011623972	0.6774800000000002	0.8131577873340512
0.6711873079399916	0.68106	0.8117828010141395
0.6984602667000884	0.71252	0.8236758748918825
0.6939644070599581	0.71982	0.8155960344684619
0.6813391612281495	0.67566	0.805837702073799
0.6887967812891876	0.6966	0.8171151248107617
0.679560020935381	0.6792199999999999	0.8104383085588356
0.6765181510275363	0.6762799999999999	0.8209991913996731
0.6905762033545848	0.6956599999999998	0.8196194510174807
0.6767619507353644	0.6940199999999999	0.8037528227421811
0.688423222063458	0.7099599999999999	0.8099248511905429
0.6739626354656261	0.66828	0.8156058057379282
0.6825566108156987	0.7043200000000001	0.8154171594922343
0.6869899683029739	0.71096	0.8056001769378186
0.6852738518824831	0.7004199999999998	0.8090486464634423
0.698811321054632	0.71666	0.8158112160735388
0.6920835576868579	0.71238	0.8170333910517376
0.7101064142586181	0.72738	0.8322342267097301
0.6891742092217733	0.6855199999999999	0.8194767133126837
0.6899638204285368	0.69878	0.8204247769860038
0.677816190763811	0.7014400000000001	0.8100883298165215
0.6996829796497305	0.7402	0.818181452108717
0.6985904701182613	0.73536	0.8186919085306319
0.6987553025749068	0.7166799999999999	0.8224203539583186
0.6921087211858117	0.7205399999999998	0.8086507032184972
0.6854931617081607	0.70522	0.8209784375053182
0.6855800697585446	0.69814	0.8097231649947646
0.6895595522425576	0.7242000000000001	0.8106446987071891
0.6779903550382531	0.6815599999999999	0.7987414264515622
0.6810395733153899	0.7098400000000001	0.7907692799522467
0.6906369289538411	0.7021600000000002	0.8214015042741726
0.6757832231394457	0.6762400000000001	0.8028166207253823
0.6891353619766728	0.7032599999999999	0.8167202825337246
0.6876575371978081	0.7026600000000001	0.8069592144677605
0.710024840453938	0.73948	0.8311599036941861
0.6995073721788418	0.7197000000000001	0.8238113669798558
0.692189713829613	0.70332	0.8146767804037545
0.7040207161698921	0.7330199999999999	0.8311266670400079
0.6932612562786737	0.7317400000000001	0.8128368856333349
0.6954833631446918	0.73434	0.8164659525397765
0.704267759721999	0.7466000000000002	0.8184999201062194
0.7000676805722051	0.7472200000000001	0.8054158947272555
